Version;FieldName;sigla_unidade_ensino;nome_unidade_ensino;dt_autorizacao;sigla_uf_unidade_ensino;nome_municipio_unidade_ensino
2;;IFB;Instituto Federal de Brasília - Campus Gama;21/01/2010 12:54:12;DF;Brasília
2;;IFB;Instituto Federal de Brasília - Campus Planaltina;02/03/2009 10:27:56;DF;Brasília
2;;IFB;INSTITUTO FEDERAL DE BRASILIA CAMPUS RECANTO DAS EMAS;01/11/2011 08:34:34;DF;Brasília
2;;null;INSTITUTO FEDERAL DE BRASILIA CAMPUS RECANTO DAS EMAS inativa;07/06/2018 12:22:46;DF;Brasília
2;;IFB;Instituto Federal de Brasília - Campus Riacho Fundo;15/07/2011 11:44:14;DF;Brasília
2;;IFB;Instituto Federal de Brasília - Campus Samambaia;21/01/2010 12:47:36;DF;Brasília
2;;null;INSTITUTO FEDERAL DE BRASILIA CAMPUS SÃO SEBASTIÃO;07/06/2011 16:46:33;DF;Brasília
2;;IFB;Instituto Federal de Brasília - Campus São Sebastião;15/07/2011 11:40:42;DF;Brasília
2;;IFB;Instituto Federal de Brasília - Campus Taguatinga;21/01/2010 12:40:01;DF;Brasília
2;;null;INSTITUTO FEDERAL DE EDUCACAO- CIENCIA E TECNOLOGIA DA PARAIBA;02/03/2009 16:00:00;PB;João Pessoa
2;;null;INSTITUTO FEDERAL DE EDUCAÇÃO- CIÊNCIA E TECNOLOGIA DO PARA.;18/07/2011 09:50:08;PA;Santarém
2;;null;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO PIAUÍ - CAMPUS OEIRAS;05/02/2014 09:16:20;PI;Oeiras
2;;null;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO PIAUÍ- CAMPUS PEDRO II;05/02/2014 09:23:36;PI;Pedro II
2;;null;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO PIAUÍ- CAMPUS SÃO JOÃO DO PIAUÍ;05/02/2014 09:28:29;PI;São João do Piauí
2;;null;INSTITUTO FEDERAL DE EDUCAÇÃO- CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL - CAMPUS PORTO ALEGRE;11/05/2009 18:43:08;RS;Porto Alegre
2;;null;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TÉCNOLOGIA DO SUL DE MINAS GERAIS CAMPUS MACHADO;15/04/2009 15:03:01;MG;Machado
2;;IF FARROUPILHA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA - CÂMPUS FREDERICO WESTPHALEN;12/02/2015 12:58:22;RS;Frederico Westphalen
2;;null;Instituto Federal de Goiás - Campus Águas Lindas de Goiás;27/01/2014 16:31:42;GO;Águas Lindas de Goiás
2;;IFG;INSTITUTO FEDERAL DE GOIÁS CAMPUS ÁGUAS LINDAS DE GOIÁS;07/06/2011 16:50:56;GO;Águas Lindas de Goiás
2;;IFG;Instituto Federal de Goiás - Campus Anápolis;08/06/2010 10:51:31;GO;Anápolis
2;;IFG;Instituto Federal de Goiás - Campus Aparecida de Goiânia;07/06/2011 17:01:51;GO;Aparecida de Goiânia
2;;IFG;Instituto Federal de Goiás - Campus Cidade de Goiás;07/06/2011 11:52:40;GO;Goiás
2;;IFG;Instituto Federal de Goiás - Campus Formosa;08/06/2010 11:09:12;GO;Formosa
2;;IFG;Instituto Federal de Goiás - Campus Goiânia;10/03/2009 08:53:26;GO;Goiânia
2;;IFG;Instituto Federal de Goiás - Campus Goiânia Oeste;07/06/2011 17:12:44;GO;Goiânia
2;;null;INSTITUTO FEDERAL DE GOIÁS CAMPUS GOIÂNIA OESTE;30/01/2014 14:47:32;GO;Goiânia
2;;IFG;Instituto Federal de Goiás - Campus Inhumas;10/03/2009 09:02:38;GO;Inhumas
2;;IFG;Instituto Federal de Goiás - Campus Itumbiara;13/05/2009 15:19:41;GO;Itumbiara
2;;IFG;Instituto Federal de Goiás - Campus Jataí;10/03/2009 08:56:04;GO;Jataí
2;;IFG;Instituto Federal de Goiás - Campus Luziânia;08/06/2010 11:17:50;GO;Luziânia
2;;IFG;Instituto Federal de Goiás - Campus Senador Canedo;10/09/2014 10:37:17;GO;Senador Canedo
2;;IFG;Instituto Federal de Goiás - Campus Uruaçu;13/05/2009 15:28:53;GO;Uruaçu
2;;IFG;Instituto Federal de Goiás - Campus Valparaíso de Goiás;27/01/2014 15:12:21;GO;Valparaíso de Goiás
2;;null;INSTITUTO FEDERAL DE MATO GROSSO;05/05/2009 18:15:08;MT;Cáceres
2;;IFMT;Instituto Federal de Mato Grosso - Campus Alta Floresta;29/01/2014 13:47:13;MT;Alta Floresta
2;;IFMT;INSTITUTO FEDERAL DE MATO GROSSO - CAMPUS AVANÇADO DIAMANTINO;29/01/2014 12:30:16;MT;Diamantino
2;;IFMT;INSTITUTO FEDERAL De MATO GROSSO - CAMPUS AVANÇADO GUARANTA DO NORTE;06/06/2016 17:29:12;MT;Guarantã do Norte
2;;IFMT;INSTITUTO FEDERAL De MATO GROSSO - CAMPUS AVANÇADO LUCAS DO RIO VERDE;06/06/2016 17:26:08;MT;Lucas do Rio Verde
2;;IFMT;INSTITUTO FEDERAL DE MATO GROSSO - CAMPUS AVANÇADO SINOP;29/01/2014 13:35:53;MT;Sinop
2;;IFMT;Instituto Federal de Mato Grosso - Campus Avançado Tangará da Serra;29/01/2014 13:41:17;MT;Tangará da Serra
2;;IFMT;Instituto Federal de Mato Grosso - Campus Barra do Garças;11/05/2011 09:23:11;MT;Barra do Garças
2;;IFMT;Instituto Federal de Mato Grosso - Campus Cáceres;06/03/2009 14:26:41;MT;Cáceres
2;;IFMT;Instituto Federal de Mato Grosso - Campus Campo Novo do Parecis;13/05/2009 10:26:51;MT;Campo Novo do Parecis
2;;IFMT;Instituto Federal de Mato Grosso - Campus Confresa;10/03/2010 11:43:31;MT;Confresa
2;;IFMT;Instituto Federal de Mato Grosso - Campus Cuiabá;06/03/2009 14:21:45;MT;Cuiabá
2;;IFMT;Instituto Federal de Mato Grosso - Campus Cuiabá Bela Vista;06/03/2009 14:24:15;MT;Cuiabá
2;;IFMT;Instituto Federal de Mato Grosso - Campus Juína;10/03/2010 11:52:34;MT;Juína
2;;IFMT;Instituto Federal de Mato Grosso - Campus Pontes e Lacerda;13/05/2009 10:31:26;MT;Pontes e Lacerda
2;;IFMT;Instituto Federal de Mato Grosso - Campus Primavera do Leste;08/11/2013 17:03:23;MT;Primavera do Leste
2;;IFMT;Instituto Federal de Mato Grosso - Campus Rondonópolis;06/04/2011 15:23:55;MT;Rondonópolis
2;;IFMT;Instituto Federal de Mato Grosso - Campus São Vicente;06/03/2009 14:29:16;MT;Santo Antônio do Leverger
2;;IFMT;Instituto Federal de Mato Grosso - Campus Sorriso;09/06/2011 09:55:17;MT;Sorriso
2;;IFMT;Instituto Federal de Mato Grosso - Campus Várzea Grande;11/09/2014 19:33:57;MT;Várzea Grande
2;;null;INSTITUTO FEDERAL DE MINAS GERAIS;10/02/2012 12:03:20;MG;Sabará
2;;null;INSTITUTO FEDERAL DE MINAS GERAIS CAMPUS AVANÇADO ARCOS;24/08/2016 15:24:01;MG;Arcos
2;;IFMG;Instituto Federal de Minas Gerais - Campus Avançado Conselheiro Lafaiete;13/06/2014 20:16:03;MG;Conselheiro Lafaiete
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CAMPUS AVANÇADO CORONEL FABRICIANO;10/06/2014 16:32:24;MG;Coronel Fabriciano
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CAMPUS AVANÇADO IPATINGA;10/06/2014 16:10:10;MG;Ipatinga
2;;IFMG;Instituto Federal de Minas Gerais - Campus Avançado Itabirito;23/01/2015 18:05:37;MG;Itabirito
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CAMPUS AVANÇADO PITANGUI;10/06/2014 16:57:44;MG;Pitangui
2;;IFMG;Instituto Federal de Minas Gerais - Campus Avançado Piumhi;10/06/2014 16:16:05;MG;Piumhi
2;;IFMG;Instituto Federal de Minas Gerais - Campus Avançado Ponte Nova;10/06/2014 17:06:23;MG;Ponte Nova
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CAMPUS AVANÇADO SETE LAGOAS;10/06/2014 16:45:38;MG;Sete Lagoas
2;;IFMG;Instituto Federal de Minas Gerais - Campus Bambuí;09/03/2009 16:59:47;MG;Bambuí
2;;IFMG;Instituto Federal de Minas Gerais - Campus Betim;07/06/2011 18:03:58;MG;Betim
2;;IFMG;Instituto Federal de Minas Gerais - Campus Congonhas;09/03/2009 16:48:51;MG;Congonhas
2;;IFMG;Instituto Federal de Minas Gerais - Campus Formiga;17/04/2009 14:19:11;MG;Formiga
2;;IFMG;Instituto Federal de Minas Gerais - Campus Governador Valadares;05/11/2009 11:02:46;MG;Governador Valadares
2;;null;INSTITUTO FEDERAL DE MINAS GERAIS CAMPUS IBIRITÉ;05/11/2018 15:06:24;MG;Ibirité
2;;IFMG;Instituto Federal de Minas Gerais - Campus Ouro Branco;07/06/2011 17:10:15;MG;Ouro Branco
2;;IFMG;Instituto Federal de Minas Gerais - Campus Ouro Preto;09/03/2009 16:45:39;MG;Ouro Preto
2;;IFMG;Instituto Federal de Minas Gerais - Campus Ribeirão das Neves;07/06/2011 17:06:50;MG;Ribeirão das Neves
2;;IFMG;Instituto Federal de Minas Gerais - Campus Sabará;26/03/2013 17:57:50;MG;Sabará
2;;IFMG;Instituto Federal de Minas Gerais - Campus Santa Luzia;10/06/2014 17:22:01;MG;Santa Luzia
2;;IFMG;Instituto Federal de Minas Gerais - Campus São João Evangelista;09/03/2009 16:55:48;MG;São João Evangelista
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA ABRE CAMPO;14/06/2014 12:55:51;MG;Abre Campo
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA CARANAÍBA;14/06/2014 12:58:35;MG;Caranaíba
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA CARANDAÍ;14/06/2014 13:01:17;MG;Carandaí
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA CARANGOLA;14/06/2014 10:01:39;MG;Carangola
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA CATAS ALTAS DA NORUEGA;06/02/2015 16:16:56;MG;Catas Altas da Noruega
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE ÁGUA BOA;13/06/2014 19:11:30;MG;Água Boa
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE ALVINÓPOLIS;13/06/2014 18:28:07;MG;Alvinópolis
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE ANTÔNIO PRADO DE MINAS;13/06/2014 20:02:35;MG;Antônio Prado de Minas
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE BARÃO DE COCAIS;13/06/2014 18:33:05;MG;Barão de Cocais
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE BELO VALE;13/06/2014 18:01:49;MG;Belo Vale
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE BOM DESPACHO;13/06/2014 19:04:51;MG;Bom Despacho
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE BRÁS PIRES;13/06/2014 18:35:47;MG;Brás Pires
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE CAETÉ;13/06/2014 20:49:55;MG;Caeté
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE CANDEIAS;13/06/2014 20:23:01;MG;Candeias
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE CARMÉSIA;13/06/2014 19:14:48;MG;Carmésia
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE CARMÓPOLIS DE MINAS;13/06/2014 17:26:23;MG;Carmópolis de Minas
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE CATAS ALTAS;13/06/2014 18:39:48;MG;Catas Altas
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE CONCEIÇÃO DO MATO DENTRO;13/06/2014 19:17:31;MG;Conceição do Mato Dentro
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE CORDISBURGO;13/06/2014 20:55:03;MG;Cordisburgo
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE COROACI;13/06/2014 19:21:46;MG;Coroaci
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE DESTERRO DE ENTRE RIOS;13/06/2014 18:09:09;MG;Desterro de Entre Rios
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE DIVINO;13/06/2014 18:42:24;MG;Divino
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE DORES DE INDAIÁ;13/06/2014 21:00:36;MG;Dores do Indaiá
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE ENTRE RIOS DE MINAS;13/06/2014 18:13:17;MG;Entre Rios de Minas
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE GOUVEIA;13/06/2014 19:24:10;MG;Gouveia
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE GUAPÉ;13/06/2014 20:25:41;MG;Guapé
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE IGUATAMA;13/06/2014 20:40:28;MG;Iguatama
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE ITAGUARA;13/06/2014 17:31:48;MG;Itaguara
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE ITATIAIUÇU;13/06/2014 17:35:51;MG;Itatiaiuçu
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE JABOTICATUBAS;13/06/2014 20:45:59;MG;Jaboticatubas
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE JECEABA;13/06/2014 18:17:13;MG;Jeceaba
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE JEQUERI;13/06/2014 18:45:51;MG;Jequeri
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE LAGOA DA PRATA;13/06/2014 20:31:42;MG;Lagoa da Prata
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE LAGOA SANTA;13/06/2014 20:57:43;MG;Lagoa Santa
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE MARAVILHAS;13/06/2014 17:55:05;MG;Maravilhas
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE MARILÉIA;13/06/2014 18:49:50;MG;Marliéria
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE MATIPÓ;13/06/2014 18:52:25;MG;Matipó
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE MOEDA;13/06/2014 18:20:04;MG;Moeda
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE NOVA SERRANA;13/06/2014 17:19:45;MG;Nova Serrana
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE OLIVEIRA;13/06/2014 20:43:07;MG;Oliveira
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE PAGAGAIOS;13/06/2014 17:39:32;MG;Papagaios
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE PAINS;13/06/2014 20:28:32;MG;Pains
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE PASSA TEMPO;13/06/2014 17:43:52;MG;Passa Tempo
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE PEÇANHA;13/06/2014 19:29:21;MG;Peçanha
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE PERDÕES;13/06/2014 20:34:05;MG;Perdões
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE PIRACEMA;13/06/2014 17:47:35;MG;Piracema
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE RAPOSOS;13/06/2014 20:18:45;MG;Raposos
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE RIO VERMELHO;13/06/2014 19:32:17;MG;Rio Vermelho
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE SABINÓPOLIS;13/06/2014 19:35:51;MG;Sabinópolis
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE SANTA BÁRBARA;13/06/2014 18:54:46;MG;Santa Bárbara
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE SANTA MARIA DO SUAÇUÍ;13/06/2014 19:39:08;MG;Santa Maria do Suaçuí
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE SANTO ANTÔNIO DO AMPARO;13/06/2014 20:37:22;MG;Santo Antônio do Amparo
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE SÃO BRÁS DO SUAÇUÍ;13/06/2014 18:22:50;MG;São Brás do Suaçuí
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE SÃO GONÇALO DO RIO PRETO;13/06/2014 19:42:58;MG;São Gonçalo do Rio Preto
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE SÃO PEDRO DO SUAÇUÍ;13/06/2014 19:46:22;MG;São Pedro do Suaçuí
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE SERRO;13/06/2014 19:53:18;MG;Serro
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE TAQUARAÇU DE MINAS;13/06/2014 20:47:55;MG;Taquaraçu de Minas
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE VESPASIANO;13/06/2014 20:52:36;MG;Vespasiano
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA DE VISCONDE DE RIO BRANCO;13/06/2014 18:57:32;MG;Visconde do Rio Branco
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA NEPOMUCENO;14/06/2014 09:58:06;MG;Nepomuceno
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA NOVA ERA;14/06/2014 13:03:38;MG;Nova Era
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA PEDRA BONITA;14/06/2014 13:06:16;MG;Pedra Bonita
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA RAUL SOARES;14/06/2014 13:09:10;MG;Raul Soares
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA RIO ESPERA;06/02/2015 16:11:19;MG;Rio Espera
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA SÃO DOMINGOS DO PRATA;14/06/2014 13:15:01;MG;São Domingos do Prata
2;;IFMG;INSTITUTO FEDERAL DE MINAS GERAIS CENTRO DE REFERÊNCIA SÃO PEDRO DOS FERROS;14/06/2014 13:17:39;MG;São Pedro dos Ferros
2;;IFPE;INSTITUTO FEDERAL DE PERNAMBUCO CAMPUS ABREU E LIMA;27/03/2014 12:36:38;PE;Abreu e Lima
2;;IFPE;Instituto Federal de Pernambuco - Campus Afogados da Ingazeira;27/08/2010 13:08:52;PE;Afogados da Ingazeira
2;;IFPE;Instituto Federal de Pernambuco - Campus Barreiros;05/03/2009 08:43:36;PE;Barreiros
2;;IFPE;Instituto Federal de Pernambuco - Campus Belo Jardim;05/03/2009 08:47:50;PE;Belo Jardim
2;;IFPE;Instituto Federal de Pernambuco - Campus Cabo de Santo Agostinho;07/02/2014 12:25:29;PE;Cabo de Santo Agostinho
2;;IFPE;Instituto Federal de Pernambuco - Campus Caruaru;27/08/2010 12:28:54;PE;Caruaru
2;;IFPE;Instituto Federal de Pernambuco - Campus Garanhuns;27/08/2010 12:52:06;PE;Garanhuns
2;;IFPE;Instituto Federal de Pernambuco - Campus Igarassu;27/03/2014 11:17:52;PE;Igarassu
2;;null;INSTITUTO FEDERAL DE PERNAMBUCO CAMPUS IGARASSU;11/12/2014 12:38:23;PE;Igarassu
2;;IFPE;Instituto Federal de Pernambuco - Campus Ipojuca;05/03/2009 09:07:45;PE;Ipojuca
2;;IFPE;Instituto Federal de Pernambuco - Campus Jaboatão dos Guararapes;07/02/2014 15:23:09;PE;Jaboatão dos Guararapes
2;;IFPE;Instituto Federal de Pernambuco - Campus Olinda;27/03/2014 10:28:43;PE;Olinda
2;;IFPE;Instituto Federal de Pernambuco - Campus Palmares;27/03/2014 10:22:45;PE;Palmares
2;;IFPE;Instituto Federal de Pernambuco - Campus Paulista;27/03/2014 11:39:33;PE;Paulista
2;;IFPE;Instituto Federal de Pernambuco - Campus Pesqueira;05/03/2009 09:15:43;PE;Pesqueira
2;;IFPE;Instituto Federal de Pernambuco - Campus Recife;05/03/2009 08:40:39;PE;Recife
2;;IFPE;Instituto Federal de Pernambuco - Campus Vitória de Santo Antão;05/03/2009 08:56:13;PE;Vitória de Santo Antão
2;;IFRO;Instituto Federal de Rondônia - Campus Ariquemes;05/03/2009 15:19:09;RO;Ariquemes
2;;null;INSTITUTO FEDERAL DE RONDONIA CAMPUS AVANÇADO SÃO MIGUEL DO GUAPORÉ;17/05/2019 16:13:02;RO;São Miguel do Guaporé
2;;IFRO;Instituto Federal de Rondônia - Campus Cacoal;01/06/2010 11:45:56;RO;Cacoal
2;;IFRO;Instituto Federal de Rondônia - Campus Colorado do Oeste;05/03/2009 15:05:06;RO;Colorado do Oeste
2;;IFRO;INSTITUTO FEDERAL DE RONDÔNIA CAMPUS GUAJARÁMIRIM;31/01/2014 18:01:10;RO;Guajará-Mirim
2;;IFRO;INSTITUTO FEDERAL DE RONDONIA CAMPUS JARU;01/06/2016 11:30:02;RO;Jaru
2;;IFRO;Instituto Federal de Rondônia - Campus Ji-Paraná;15/05/2009 10:21:21;RO;Ji-Paraná
2;;IFRO;Instituto Federal de Rondônia - Campus Porto Velho Calama;05/03/2009 14:59:12;RO;Porto Velho
2;;IFRO;Instituto Federal de Rondônia - Campus Porto Velho Zona Norte;31/05/2010 17:05:19;RO;Porto Velho
2;;IFRO;Instituto Federal de Rondônia - Campus Vilhena;01/06/2010 16:57:46;RO;Vilhena
2;;IFRR;Instituto Federal de Roraima - Campus Amajari;13/10/2010 15:07:29;RR;Amajari
2;;IFRR;INSTITUTO FEDERAL DE RORAIMA CAMPUS AVANÇADO BONFIM;06/02/2015 11:13:20;RR;Bonfim
2;;IFRR;Instituto Federal de Roraima - Campus Boa Vista;02/03/2009 17:57:38;RR;Boa Vista
2;;IFRR;INSTITUTO FEDERAL DE RORAIMA CAMPUS BOA VISTA ZONA OESTE;06/02/2014 11:22:56;RR;Boa Vista
2;;IFRR;Instituto Federal de Roraima - Campus Novo Paraíso;02/03/2009 18:12:33;RR;Caracaraí
2;;IFRR;INSTITUTO FEDERAL DE RORAIMA CAMPUS ZONA OESTE;29/11/2013 13:06:27;RR;Boa Vista
2;;IFSC;Instituto Federal de Santa Catarina - Campus Araranguá;12/03/2009 08:55:45;SC;Araranguá
2;;IFSC;INSTITUTO FEDERAL DE SANTA CATARINA CAMPUS AVANÇADO SÃO LOURENÇO DO OESTE;01/04/2014 15:07:32;SC;São Lourenço do Oeste
2;;IFSC;Instituto Federal de Santa Catarina - Campus Caçador;04/11/2010 11:28:45;SC;Caçador
2;;IFSC;Instituto Federal de Santa Catarina - Campus Canoinhas;04/11/2010 10:38:31;SC;Canoinhas
2;;IFSC;Instituto Federal de Santa Catarina - Campus Chapecó;04/03/2009 15:18:34;SC;Chapecó
2;;IFSC;Instituto Federal de Santa Catarina - Campus Criciúma;04/11/2010 11:08:29;SC;Criciúma
2;;IFSC;Instituto Federal de Santa Catarina - Campus Florianópolis;04/03/2009 14:43:31;SC;Florianópolis
2;;IFSC;Instituto Federal de Santa Catarina - Campus Florianópolis Continente;04/03/2009 15:02:45;SC;Florianópolis
2;;IFSC;Instituto Federal de Santa Catarina - Campus Garopaba;26/10/2010 16:32:24;SC;Garopaba
2;;IFSC;Instituto Federal de Santa Catarina - Campus Gaspar;04/11/2010 10:44:27;SC;Gaspar
2;;IFSC;Instituto Federal de Santa Catarina - Campus Itajaí;04/11/2010 10:30:20;SC;Itajaí
